Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Heading,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1764075371045833709,2025-11-25 18:26:11.044,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.3,-0.7,2.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,-1.9,0.1,1.0,-1.5,6.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.59,0.38,266.7,1.0,20.2,65.882,35.0,1522.0
1764075371394139116,2025-11-25 18:26:11.393,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.0,-0.8,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-2.1,0.1,1.0,-1.7,6.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.38,266.6,1.0,20.2,65.882,35.0,1522.0
1764075371742994079,2025-11-25 18:26:11.742,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.8,-1.0,2.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,-1.9,-0.1,1.0,-1.4,7.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56,0.41,266.5,1.0,20.2,65.882,35.0,1522.0
1764075372093356097,2025-11-25 18:26:12.091,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.6,-1.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,-1.7,-0.4,1.0,-1.3,6.2,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,0.47,266.4,1.0,20.2,65.882,35.0,1522.0
1764075372444246078,2025-11-25 18:26:12.443,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.0,-0.2,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-1.6,0.6,1.0,-1.1,7.6,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.41,266.2,1.0,20.2,65.882,35.0,1522.0
1764075372795926374,2025-11-25 18:26:12.795,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.7,-1.2,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,-1.9,-0.4,1.0,-1.4,6.9,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,0.45,266.1,1.0,20.2,65.882,35.0,1522.0
1764075373148753189,2025-11-25 18:26:13.147,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.9,-1.2,2.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,-1.9,-0.5,1.0,-1.4,6.8,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.39,265.9,1.0,20.2,65.882,35.0,1522.0
1764075373496395559,2025-11-25 18:26:13.495,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.0,0.2,3.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,-1.5,0.8,1.0,-0.9,7.4,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.42,265.7,1.0,20.2,65.882,35.0,1522.0
1764075373848656151,2025-11-25 18:26:13.847,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.6,-1.5,2.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-2.8,-0.4,1.0,-2.3,6.7,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.37,265.5,1.0,20.2,65.882,35.0,1522.0
1764075374196245299,2025-11-25 18:26:14.195,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.4,-0.8,2.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,-2.0,0.0,1.0,-1.5,6.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,0.52,265.5,1.0,20.2,65.882,35.0,1522.0
1764075374542871373,2025-11-25 18:26:14.542,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-3.0,-1.1,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-2.4,-0.1,1.0,-1.7,8.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.38,265.2,1.0,20.2,65.882,35.0,1522.0
