Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076180192637115,2025-11-25 18:39:40.191,23.535641167,87.300304167,83.50,0.009,0.050
1764076181193011429,2025-11-25 18:39:41.191,23.535641000,87.300292833,83.60,0.009,0.050
1764076182191831336,2025-11-25 18:39:42.190,23.535641000,87.300281833,83.60,0.009,0.050
1764076183192330799,2025-11-25 18:39:43.191,23.535641000,87.300270833,83.60,0.009,0.050
1764076184194705835,2025-11-25 18:39:44.192,23.535641000,87.300260167,83.50,0.009,0.050
1764076185191784205,2025-11-25 18:39:45.190,23.535641167,87.300249333,83.50,0.009,0.050
1764076186191731556,2025-11-25 18:39:46.190,23.535641667,87.300238500,83.50,0.009,0.050
1764076187172579611,2025-11-25 18:39:47.171,23.535642167,87.300227833,83.40,0.009,0.050
1764076188194196259,2025-11-25 18:39:48.192,23.535642667,87.300217167,83.40,0.009,0.050
1764076189194187610,2025-11-25 18:39:49.192,23.535643167,87.300206167,83.40,0.009,0.050
1764076190192707220,2025-11-25 18:39:50.191,23.535643833,87.300195500,83.40,0.009,0.050
1764076191191808572,2025-11-25 18:39:51.190,23.535644167,87.300184500,83.40,0.009,0.050
1764076192193982016,2025-11-25 18:39:52.192,23.535644000,87.300178000,83.40,0.009,0.050
1764076193193149626,2025-11-25 18:39:53.191,23.535644167,87.300175667,83.40,0.009,0.050
1764076194193702070,2025-11-25 18:39:54.191,23.535644000,87.300174167,83.30,0.009,0.050
1764076195171232717,2025-11-25 18:39:55.170,23.535642000,87.300171667,83.40,0.009,0.050
1764076196192965587,2025-11-25 18:39:56.191,23.535636000,87.300167500,83.40,0.009,0.050
1764076197195677587,2025-11-25 18:39:57.192,23.535628833,87.300163000,83.40,0.009,0.050
1764076198194222160,2025-11-25 18:39:58.192,23.535621500,87.300159333,83.40,0.009,0.050
1764076199192961548,2025-11-25 18:39:59.191,23.535614000,87.300156500,83.50,0.009,0.050
1764076200193596289,2025-11-25 18:40:00.192,23.535606167,87.300154167,83.60,0.009,0.050
1764076201194238843,2025-11-25 18:40:01.192,23.535598000,87.300152333,83.60,0.009,0.050
1764076202194292954,2025-11-25 18:40:02.192,23.535589833,87.300150833,83.60,0.009,0.050
1764076203192231768,2025-11-25 18:40:03.190,23.535581667,87.300149333,83.60,0.009,0.050
1764076204192759694,2025-11-25 18:40:04.191,23.535573333,87.300147500,83.60,0.009,0.050
1764076205172988100,2025-11-25 18:40:05.171,23.535565167,87.300145500,83.60,0.009,0.050
1764076206192236822,2025-11-25 18:40:06.190,23.535556667,87.300143167,83.70,0.009,0.050
1764076207192248858,2025-11-25 18:40:07.190,23.535548000,87.300140333,83.70,0.009,0.050
1764076208194514210,2025-11-25 18:40:08.192,23.535539333,87.300137500,83.70,0.009,0.050
1764076209193755968,2025-11-25 18:40:09.192,23.535530500,87.300134000,83.70,0.009,0.050
1764076210194244246,2025-11-25 18:40:10.192,23.535521833,87.300130333,83.80,0.009,0.050
1764076211192275430,2025-11-25 18:40:11.190,23.535513333,87.300126500,83.80,0.009,0.050
1764076212192886948,2025-11-25 18:40:12.191,23.535504833,87.300122667,83.80,0.009,0.050
1764076213192353559,2025-11-25 18:40:13.190,23.535496000,87.300119000,83.80,0.009,0.050
1764076214192135114,2025-11-25 18:40:14.190,23.535487333,87.300115333,83.90,0.009,0.050
1764076215193398613,2025-11-25 18:40:15.191,23.535478500,87.300111833,83.90,0.009,0.050
1764076216194340890,2025-11-25 18:40:16.192,23.535469833,87.300108333,83.90,0.009,0.050
1764076217193764352,2025-11-25 18:40:17.191,23.535461167,87.300104833,83.90,0.009,0.050
1764076218194404815,2025-11-25 18:40:18.192,23.535452500,87.300101333,84.00,0.009,0.050
1764076219192233351,2025-11-25 18:40:19.190,23.535443667,87.300098000,84.00,0.009,0.050
1764076220233299480,2025-11-25 18:40:20.231,23.535438500,87.300096167,84.00,0.009,0.050
1764076221192715017,2025-11-25 18:40:21.191,23.535437333,87.300095167,84.10,0.009,0.050
1764076222192688442,2025-11-25 18:40:22.191,23.535437333,87.300094000,84.10,0.009,0.050
1764076223171754960,2025-11-25 18:40:23.170,23.535436000,87.300093667,84.10,0.009,0.050
1764076224192646867,2025-11-25 18:40:24.191,23.535430833,87.300097500,84.10,0.009,0.050
1764076225193509348,2025-11-25 18:40:25.191,23.535424167,87.300103333,84.00,0.009,0.050
1764076226193120180,2025-11-25 18:40:26.191,23.535417667,87.300109333,84.00,0.009,0.050
1764076227194300365,2025-11-25 18:40:27.192,23.535411333,87.300115167,84.00,0.009,0.050
1764076228193042124,2025-11-25 18:40:28.191,23.535405167,87.300121333,84.00,0.009,0.050
1764076229191732364,2025-11-25 18:40:29.190,23.535399167,87.300127667,84.00,0.009,0.050
1764076230213341567,2025-11-25 18:40:30.211,23.535393000,87.300133833,84.00,0.009,0.050
1764076231193000844,2025-11-25 18:40:31.191,23.535386833,87.300140333,84.00,0.009,0.050
1764076232192685121,2025-11-25 18:40:32.191,23.535380500,87.300147000,83.90,0.009,0.050
1764076233192005639,2025-11-25 18:40:33.190,23.535374000,87.300153500,83.90,0.009,0.050
1764076234194544953,2025-11-25 18:40:34.192,23.535367500,87.300160167,83.90,0.009,0.050
1764076235193463212,2025-11-25 18:40:35.191,23.535360833,87.300166833,83.90,0.009,0.050
1764076236193379823,2025-11-25 18:40:36.191,23.535354167,87.300173500,83.90,0.009,0.050
1764076237194473859,2025-11-25 18:40:37.192,23.535347667,87.300180167,83.90,0.009,0.050
1764076238193431007,2025-11-25 18:40:38.191,23.535341167,87.300187000,83.90,0.009,0.050
1764076239193307784,2025-11-25 18:40:39.191,23.535334500,87.300193833,83.80,0.009,0.050
1764076240192918302,2025-11-25 18:40:40.191,23.535327833,87.300200500,83.80,0.009,0.050
1764076241173641838,2025-11-25 18:40:41.171,23.535321333,87.300207333,83.80,0.009,0.050
1764076242192391560,2025-11-25 18:40:42.191,23.535314500,87.300213833,83.80,0.009,0.050
1764076243193442133,2025-11-25 18:40:43.191,23.535307667,87.300220500,83.80,0.009,0.050
1764076244194236299,2025-11-25 18:40:44.192,23.535300833,87.300226833,83.80,0.009,0.050
1764076245193335114,2025-11-25 18:40:45.191,23.535294000,87.300233167,83.80,0.009,0.050
1764076246193039854,2025-11-25 18:40:46.191,23.535287167,87.300239833,83.80,0.009,0.050
1764076247191722520,2025-11-25 18:40:47.190,23.535280500,87.300246333,83.70,0.009,0.050
1764076248193821445,2025-11-25 18:40:48.192,23.535273667,87.300253000,83.70,0.009,0.050
1764076249171665000,2025-11-25 18:40:49.170,23.535266833,87.300259500,83.70,0.009,0.050
1764076250192762129,2025-11-25 18:40:50.191,23.535262500,87.300263833,83.70,0.009,0.050
1764076251192862740,2025-11-25 18:40:51.191,23.535261000,87.300264833,83.70,0.009,0.050
1764076252194229887,2025-11-25 18:40:52.192,23.535259833,87.300263833,83.60,0.009,0.050
1764076253193722405,2025-11-25 18:40:53.191,23.535258667,87.300262833,83.50,0.009,0.050
1764076254195670201,2025-11-25 18:40:54.193,23.535258167,87.300265333,83.50,0.009,0.050
1764076255193740274,2025-11-25 18:40:55.192,23.535259833,87.300273167,83.50,0.009,0.050
1764076256193338329,2025-11-25 18:40:56.191,23.535262500,87.300282500,83.50,0.009,0.050
1764076257194187773,2025-11-25 18:40:57.192,23.535265000,87.300291667,83.50,0.009,0.050
1764076258193344421,2025-11-25 18:40:58.191,23.535266833,87.300301167,83.50,0.009,0.050
1764076259173321087,2025-11-25 18:40:59.171,23.535268167,87.300311000,83.50,0.009,0.050
1764076260193523142,2025-11-25 18:41:00.191,23.535268667,87.300321000,83.50,0.009,0.050
1764076261193270548,2025-11-25 18:41:01.191,23.535269000,87.300331167,83.40,0.009,0.050
1764076262193122733,2025-11-25 18:41:02.191,23.535269000,87.300341333,83.40,0.009,0.050
1764076263194018232,2025-11-25 18:41:03.192,23.535268833,87.300351333,83.30,0.009,0.050
1764076264194106436,2025-11-25 18:41:04.192,23.535268667,87.300361333,83.30,0.009,0.050
1764076265192699805,2025-11-25 18:41:05.191,23.535268833,87.300371167,83.30,0.009,0.050
1764076266193582712,2025-11-25 18:41:06.191,23.535269333,87.300381000,83.20,0.009,0.050
1764076267193380360,2025-11-25 18:41:07.191,23.535270000,87.300390667,83.20,0.009,0.050
1764076268192149785,2025-11-25 18:41:08.190,23.535271000,87.300400167,83.10,0.009,0.050
1764076269193741229,2025-11-25 18:41:09.191,23.535272167,87.300410000,83.10,0.009,0.050
1764076270192199506,2025-11-25 18:41:10.190,23.535273500,87.300419833,83.10,0.009,0.050
1764076271192837283,2025-11-25 18:41:11.191,23.535275000,87.300429833,83.10,0.009,0.050
1764076272192625709,2025-11-25 18:41:12.191,23.535276333,87.300440000,83.10,0.009,0.050
1764076273192754689,2025-11-25 18:41:13.191,23.535277500,87.300450000,83.10,0.009,0.050
1764076274213442263,2025-11-25 18:41:14.211,23.535278833,87.300460167,83.10,0.009,0.050
1764076275192233466,2025-11-25 18:41:15.190,23.535280000,87.300470333,83.10,0.009,0.050
1764076276194011114,2025-11-25 18:41:16.192,23.535281000,87.300480500,83.10,0.009,0.050
1764076277172795335,2025-11-25 18:41:17.171,23.535281833,87.300490333,83.10,0.009,0.050
