Timestamp,Time,Roll,Pitch,Yaw,Velocity_Increment_X,Velocity_Increment_Y,Velocity_Increment_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Pressure
1764076134495744976,2025-11-25 18:38:54.493,0.672723,2.430537,292.102234,0.035677,0.001347,0.979175,0.685319,-0.066842,10.098351,-0.002674,-0.003213,-0.073837,0.466035,-0.586311,-1.210224,100300.0000
1764076134596125087,2025-11-25 18:38:54.593,0.662199,2.464675,292.517586,0.038099,0.004812,0.978558,0.215065,0.191873,9.705487,-0.002163,-0.008019,-0.080224,0.470391,-0.583395,-1.208887,100298.0000
1764076134695796328,2025-11-25 18:38:54.693,0.643770,2.517164,292.955299,0.042508,0.002690,0.977914,0.597711,-0.015293,9.938936,-0.005396,-0.005142,-0.079840,0.475210,-0.579583,-1.210461,100304.0000
1764076134796287328,2025-11-25 18:38:54.793,0.619043,2.540626,293.405518,0.042848,0.002324,0.975781,0.524430,0.217978,9.925190,-0.004603,-0.004689,-0.080713,0.480507,-0.579549,-1.210058,100300.0000
1764076134895643624,2025-11-25 18:38:54.893,0.608277,2.539878,293.854599,0.043299,-0.000037,0.976802,0.334598,0.052815,9.739141,-0.003463,0.000140,-0.065097,0.484840,-0.575749,-1.212106,100304.0000
1764076134996447716,2025-11-25 18:38:54.993,0.626311,2.505428,294.274712,0.043420,-0.001523,0.978440,0.378542,-0.021891,9.763352,0.002964,0.003242,-0.070761,0.489684,-0.572343,-1.210303,100301.0000
1764076135096269883,2025-11-25 18:38:55.093,0.663485,2.474401,294.661552,0.041410,0.000556,0.978841,0.341592,0.242390,9.821033,0.002399,0.009388,-0.068283,0.494997,-0.569910,-1.209455,100300.0000
1764076135195923031,2025-11-25 18:38:55.193,0.688722,2.467352,295.026527,0.036397,0.003832,0.977760,0.305080,0.183763,9.753872,0.001738,0.003397,-0.058790,0.501230,-0.570410,-1.211947,100302.0000
1764076135295982864,2025-11-25 18:38:55.293,0.688318,2.498366,295.388260,0.038190,0.005000,0.977956,0.555111,-0.302642,9.740369,-0.003343,-0.010556,-0.057330,0.502201,-0.569441,-1.211495,100307.0000
1764076135396488864,2025-11-25 18:38:55.393,0.679694,2.562623,295.743591,0.041955,0.004229,0.978238,0.256564,0.151737,9.737392,-0.001738,-0.014104,-0.068780,0.506085,-0.563203,-1.211165,100310.0000
1764076135495283179,2025-11-25 18:38:55.492,0.663625,2.608933,296.095444,0.047763,0.003832,0.977938,0.501530,-0.241235,9.683207,-0.008407,-0.001473,-0.049504,0.510402,-0.561335,-1.214147,100305.0000
1764076135595491105,2025-11-25 18:38:55.593,0.648735,2.599487,296.417583,0.046096,0.004375,0.975612,0.277875,0.137280,9.679189,-0.006183,0.002540,-0.064003,0.514286,-0.560280,-1.210367,100301.0000
1764076135695923031,2025-11-25 18:38:55.693,0.639636,2.546218,296.695335,0.044897,0.002897,0.977497,0.678451,-0.210075,9.858754,-0.002527,0.013104,-0.042019,0.516193,-0.559377,-1.213299,100306.0000
1764076135795964494,2025-11-25 18:38:55.793,0.640360,2.487102,296.963543,0.040155,0.004684,0.977775,0.169791,0.211375,9.636772,0.000988,0.010194,-0.050766,0.519543,-0.559881,-1.215267,100295.0000
1764076135895552716,2025-11-25 18:38:55.893,0.645759,2.474399,297.230793,0.035886,0.003737,0.977405,0.193410,-0.136099,9.568599,0.000894,-0.007709,-0.037418,0.524419,-0.555448,-1.210109,100303.0000
1764076135996082938,2025-11-25 18:38:55.993,0.653032,2.523152,297.485970,0.039455,0.003818,0.977660,0.161956,0.052804,9.596496,-0.005023,-0.014805,-0.043433,0.527285,-0.554073,-1.213543,100304.0000
1764076136095533012,2025-11-25 18:38:56.093,0.667801,2.599530,297.732975,0.045264,0.006630,0.978299,0.728860,0.055256,9.789490,0.004251,-0.015462,-0.048662,0.531152,-0.552125,-1.212666,100303.0000
1764076136197547753,2025-11-25 18:38:56.193,0.678371,2.682219,297.988789,0.047886,0.006871,0.978022,0.596274,0.186192,9.838413,-0.000992,-0.012510,-0.047862,0.530658,-0.555461,-1.212127,100305.0000
1764076136296192419,2025-11-25 18:38:56.293,0.680671,2.726815,298.258957,0.050446,0.007256,0.977488,0.750488,0.173088,9.763883,0.001489,-0.000156,-0.043184,0.534485,-0.552201,-1.217049,100302.0000
1764076136396561567,2025-11-25 18:38:56.393,0.675148,2.709507,298.530994,0.047980,0.004737,0.977381,0.564346,0.055771,9.726625,-0.002376,0.002594,-0.035819,0.538387,-0.547803,-1.213320,100306.0000
1764076136496314901,2025-11-25 18:38:56.493,0.658723,2.678459,298.766491,0.048696,0.005983,0.977615,0.406771,0.229083,9.802250,0.000152,0.004873,-0.044115,0.540300,-0.547825,-1.214793,100300.0000
1764076136596174326,2025-11-25 18:38:56.593,0.652531,2.647583,298.970249,0.045669,0.004297,0.977297,0.447188,0.080948,9.950606,0.004105,0.009650,-0.034428,0.540793,-0.545435,-1.214837,100304.0000
1764076136695941845,2025-11-25 18:38:56.693,0.666229,2.644693,299.170212,0.041951,0.005571,0.976088,0.212835,-0.233882,9.592264,0.002976,-0.004357,-0.030760,0.544677,-0.542968,-1.212042,100304.0000
1764076136795965623,2025-11-25 18:38:56.793,0.682213,2.666926,299.375465,0.044632,0.008347,0.976851,0.555184,-0.072418,9.770202,0.000828,-0.004133,-0.047328,0.546096,-0.542555,-1.215441,100302.0000
1764076136896467789,2025-11-25 18:38:56.893,0.690537,2.703572,299.573406,0.043756,0.006317,0.978260,0.537644,0.212042,9.914717,0.003625,-0.006091,-0.020041,0.547072,-0.540630,-1.215002,100306.0000
1764076136995366937,2025-11-25 18:38:56.993,0.696711,2.744928,299.745361,0.046497,0.007434,0.978461,0.524562,0.103867,9.818905,-0.003726,-0.007864,-0.042553,0.549964,-0.539662,-1.215060,100303.0000
