Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Heading,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1764076218432331407,2025-11-25 18:40:18.431,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-17.6,-2.6,19.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.5,7.9,-2.5,1.0,-33.2,37.5,-2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37,-0.01,320.5,1.2,19.1,65.882,35.0,1519.0
1764076218784276389,2025-11-25 18:40:18.783,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-18.1,-3.9,14.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,-5.7,-1.8,1.0,-37.6,23.6,-1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.01,320.5,1.2,19.1,65.882,35.0,1519.0
1764076219140024981,2025-11-25 18:40:19.139,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-14.0,0.2,17.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.5,-6.3,2.2,1.0,-36.0,21.6,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43,-0.05,320.5,1.2,19.2,65.882,35.0,1519.0
1764076219495080018,2025-11-25 18:40:19.494,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-16.1,-2.4,14.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.7,-8.1,-0.1,1.0,-36.6,19.6,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.06,320.5,1.2,19.2,65.882,35.0,1519.0
1764076219853692295,2025-11-25 18:40:19.852,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-10.8,-1.8,15.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.2,-6.5,1.6,1.0,-31.3,17.4,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,-0.06,320.4,1.2,19.2,65.882,35.0,1519.0
1764076220203949295,2025-11-25 18:40:20.202,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-15.2,-1.9,15.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-5.1,0.1,1.0,-34.9,22.1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,0.06,320.5,1.2,19.2,65.882,35.0,1519.0
1764076220557712110,2025-11-25 18:40:20.556,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-13.7,-2.3,15.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.5,-5.3,0.4,1.0,-33.8,21.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-0.01,320.4,1.2,19.2,65.882,35.0,1519.0
1764076220908791295,2025-11-25 18:40:20.908,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-16.4,5.6,12.8,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,8.3,0.4,1.0,-24.8,31.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.08,320.5,1.2,19.2,65.882,35.0,1519.0
1764076221262178369,2025-11-25 18:40:21.261,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-12.6,-1.0,15.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8,-1.9,0.5,1.0,-29.6,21.9,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,0.03,320.5,1.2,19.2,65.882,35.0,1519.0
1764076221620123165,2025-11-25 18:40:21.619,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-15.3,-2.7,12.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.6,-4.9,-1.1,1.0,-32.1,20.1,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,0.04,320.5,1.2,19.2,65.882,35.0,1519.0
