Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076303371537190,2025-11-25 18:41:43.369,23.541445333,87.294084833,84.90,0.010,0.050
1764076304373887189,2025-11-25 18:41:44.371,23.541449333,87.294075833,84.90,0.010,0.050
1764076305373773281,2025-11-25 18:41:45.371,23.541453667,87.294067333,84.90,0.010,0.050
1764076306373798355,2025-11-25 18:41:46.372,23.541458167,87.294058833,84.90,0.010,0.050
1764076307373450354,2025-11-25 18:41:47.371,23.541462667,87.294050167,84.80,0.010,0.050
1764076308373230631,2025-11-25 18:41:48.371,23.541467333,87.294041167,84.80,0.010,0.050
1764076309374061149,2025-11-25 18:41:49.371,23.541471833,87.294032167,84.80,0.010,0.050
1764076310373210686,2025-11-25 18:41:50.371,23.541476500,87.294023333,84.80,0.010,0.050
1764076311373735019,2025-11-25 18:41:51.371,23.541480833,87.294014333,84.80,0.010,0.050
1764076312373620962,2025-11-25 18:41:52.371,23.541482833,87.294010000,84.80,0.010,0.050
1764076313373090351,2025-11-25 18:41:53.371,23.541483500,87.294008500,84.80,0.010,0.050
1764076314374457683,2025-11-25 18:41:54.370,23.541484333,87.294007833,84.80,0.010,0.050
1764076315372508053,2025-11-25 18:41:55.370,23.541485167,87.294007167,84.90,0.010,0.050
1764076316373425534,2025-11-25 18:41:56.371,23.541482167,87.294003667,84.80,0.010,0.050
1764076317373263219,2025-11-25 18:41:57.371,23.541476167,87.293998667,84.80,0.010,0.050
1764076318373477644,2025-11-25 18:41:58.371,23.541469333,87.293994000,84.80,0.010,0.050
1764076319376642199,2025-11-25 18:41:59.374,23.541461833,87.293989500,84.80,0.010,0.050
1764076320373308884,2025-11-25 18:42:00.371,23.541453833,87.293985833,84.90,0.010,0.050
1764076321374167068,2025-11-25 18:42:01.372,23.541445500,87.293982833,84.80,0.010,0.050
1764076322391399771,2025-11-25 18:42:02.389,23.541437000,87.293980000,84.80,0.010,0.050
1764076323372898919,2025-11-25 18:42:03.371,23.541428500,87.293977000,84.80,0.010,0.050
1764076324373872900,2025-11-25 18:42:04.371,23.541420167,87.293973833,84.70,0.010,0.050
1764076325390433529,2025-11-25 18:42:05.389,23.541411833,87.293970000,84.70,0.010,0.050
1764076326374052861,2025-11-25 18:42:06.371,23.541403667,87.293965833,84.60,0.010,0.050
1764076327372383305,2025-11-25 18:42:07.370,23.541395667,87.293961333,84.60,0.010,0.050
1764076328372541008,2025-11-25 18:42:08.370,23.541388000,87.293956667,84.60,0.010,0.050
1764076329391005156,2025-11-25 18:42:09.389,23.541380333,87.293951833,84.60,0.010,0.050
1764076330373152674,2025-11-25 18:42:10.371,23.541372833,87.293946833,84.60,0.010,0.050
1764076331390454433,2025-11-25 18:42:11.389,23.541365000,87.293941833,84.60,0.010,0.050
1764076332373337191,2025-11-25 18:42:12.371,23.541357167,87.293936667,84.50,0.010,0.050
1764076333373317561,2025-11-25 18:42:13.371,23.541349000,87.293931500,84.60,0.010,0.050
1764076334372822209,2025-11-25 18:42:14.370,23.541340833,87.293926333,84.60,0.010,0.050
1764076335371955245,2025-11-25 18:42:15.370,23.541332667,87.293921333,84.60,0.010,0.050
1764076336372815022,2025-11-25 18:42:16.370,23.541324500,87.293916333,84.50,0.010,0.050
1764076337372206299,2025-11-25 18:42:17.370,23.541316167,87.293911500,84.50,0.010,0.050
1764076338374343280,2025-11-25 18:42:18.372,23.541308167,87.293907000,84.60,0.010,0.050
1764076339373227243,2025-11-25 18:42:19.371,23.541304167,87.293905000,84.60,0.011,0.050
1764076340373137890,2025-11-25 18:42:20.371,23.541303500,87.293904167,84.50,0.010,0.050
1764076341372819556,2025-11-25 18:42:21.371,23.541303500,87.293903167,84.50,0.010,0.050
1764076342372562482,2025-11-25 18:42:22.370,23.541303500,87.293901833,84.50,0.010,0.050
1764076343390817222,2025-11-25 18:42:23.389,23.541303333,87.293900500,84.50,0.010,0.050
1764076344373479888,2025-11-25 18:42:24.371,23.541300833,87.293903500,84.50,0.010,0.050
1764076345390879165,2025-11-25 18:42:25.389,23.541297167,87.293910500,84.40,0.009,0.050
1764076346375169257,2025-11-25 18:42:26.372,23.541294000,87.293918833,84.40,0.011,0.050
1764076347390789923,2025-11-25 18:42:27.389,23.541291667,87.293927500,84.40,0.010,0.050
1764076348373932089,2025-11-25 18:42:28.372,23.541289167,87.293936500,84.40,0.010,0.050
1764076349391033292,2025-11-25 18:42:29.389,23.541286500,87.293945500,84.50,0.010,0.050
1764076350372912810,2025-11-25 18:42:30.371,23.541283667,87.293954667,84.50,0.010,0.050
1764076351390892476,2025-11-25 18:42:31.389,23.541280667,87.293963833,84.50,0.010,0.050
1764076352391134661,2025-11-25 18:42:32.389,23.541277333,87.293972833,84.50,0.010,0.050
1764076353391158475,2025-11-25 18:42:33.389,23.541273667,87.293981833,84.50,0.010,0.050
1764076354391037400,2025-11-25 18:42:34.389,23.541270000,87.293990833,84.50,0.010,0.050
1764076355390845603,2025-11-25 18:42:35.389,23.541266167,87.294000000,84.50,0.010,0.050
1764076356374198566,2025-11-25 18:42:36.372,23.541262333,87.294009167,84.60,0.010,0.050
1764076357390938454,2025-11-25 18:42:37.389,23.541258333,87.294018167,84.60,0.010,0.050
1764076358373607768,2025-11-25 18:42:38.371,23.541254500,87.294027333,84.60,0.010,0.050
1764076359372615138,2025-11-25 18:42:39.370,23.541250167,87.294036167,84.60,0.010,0.050
1764076360373784897,2025-11-25 18:42:40.371,23.541245500,87.294044833,84.60,0.010,0.050
1764076361390862192,2025-11-25 18:42:41.389,23.541240833,87.294053333,84.60,0.010,0.050
1764076362373300377,2025-11-25 18:42:42.371,23.541236167,87.294061667,84.70,0.010,0.050
1764076363373921432,2025-11-25 18:42:43.372,23.541231500,87.294070167,84.60,0.010,0.050
1764076364390386487,2025-11-25 18:42:44.389,23.541226833,87.294078500,84.60,0.010,0.050
1764076365391089320,2025-11-25 18:42:45.389,23.541222333,87.294087000,84.60,0.010,0.050
1764076366373714004,2025-11-25 18:42:46.371,23.541217000,87.294095333,84.60,0.010,0.050
1764076367372762133,2025-11-25 18:42:47.370,23.541211167,87.294103167,84.60,0.010,0.050
1764076368372336836,2025-11-25 18:42:48.370,23.541205000,87.294110667,84.70,0.010,0.050
1764076369372342651,2025-11-25 18:42:49.370,23.541198667,87.294117667,84.70,0.010,0.050
1764076370373313743,2025-11-25 18:42:50.371,23.541192167,87.294124833,84.70,0.010,0.050
1764076371372876242,2025-11-25 18:42:51.371,23.541185667,87.294132000,84.80,0.010,0.050
1764076372373756056,2025-11-25 18:42:52.371,23.541179000,87.294139167,84.80,0.010,0.050
1764076373374693741,2025-11-25 18:42:53.372,23.541172500,87.294146333,84.80,0.010,0.050
1764076374373113555,2025-11-25 18:42:54.371,23.541166000,87.294153500,84.80,0.010,0.050
1764076375372749832,2025-11-25 18:42:55.370,23.541159667,87.294161000,84.80,0.010,0.050
1764076376373350628,2025-11-25 18:42:56.371,23.541153667,87.294168667,84.80,0.010,0.050
1764076377372675924,2025-11-25 18:42:57.370,23.541147833,87.294176667,84.80,0.010,0.050
1764076378372495830,2025-11-25 18:42:58.370,23.541142167,87.294184667,84.90,0.009,0.050
1764076379392061404,2025-11-25 18:42:59.390,23.541136500,87.294192833,84.90,0.009,0.050
1764076380372848089,2025-11-25 18:43:00.370,23.541131000,87.294201000,84.90,0.009,0.050
1764076381372767273,2025-11-25 18:43:01.370,23.541125167,87.294209167,84.90,0.009,0.050
1764076382372244013,2025-11-25 18:43:02.370,23.541119167,87.294217000,84.90,0.009,0.050
1764076383410963494,2025-11-25 18:43:03.409,23.541112833,87.294224333,84.90,0.009,0.050
1764076384390557438,2025-11-25 18:43:04.389,23.541106167,87.294231833,84.90,0.009,0.050
1764076385372536993,2025-11-25 18:43:05.370,23.541099667,87.294239333,84.90,0.009,0.050
1764076386373177085,2025-11-25 18:43:06.371,23.541092833,87.294246667,84.90,0.009,0.050
1764076387373769362,2025-11-25 18:43:07.371,23.541086333,87.294254167,84.90,0.009,0.050
1764076388390884176,2025-11-25 18:43:08.389,23.541079667,87.294261667,84.90,0.008,0.050
1764076389390503602,2025-11-25 18:43:09.389,23.541073167,87.294269167,84.90,0.009,0.050
1764076390373394009,2025-11-25 18:43:10.371,23.541067000,87.294276667,84.90,0.009,0.050
1764076391391065193,2025-11-25 18:43:11.389,23.541060833,87.294284167,84.90,0.009,0.050
1764076392372922267,2025-11-25 18:43:12.370,23.541054833,87.294292000,84.90,0.009,0.050
1764076393391362636,2025-11-25 18:43:13.389,23.541050833,87.294297167,84.90,0.009,0.050
1764076394372737543,2025-11-25 18:43:14.370,23.541049500,87.294298833,84.90,0.009,0.050
1764076395373673654,2025-11-25 18:43:15.371,23.541048833,87.294298167,84.90,0.009,0.050
1764076396373252023,2025-11-25 18:43:16.371,23.541047667,87.294297167,84.80,0.009,0.050
1764076397371976671,2025-11-25 18:43:17.370,23.541046333,87.294296500,84.80,0.009,0.050
1764076398373057744,2025-11-25 18:43:18.371,23.541045000,87.294296500,84.80,0.009,0.050
1764076399372286596,2025-11-25 18:43:19.370,23.541047167,87.294299333,84.80,0.009,0.050
1764076400374334466,2025-11-25 18:43:20.371,23.541053167,87.294304833,84.80,0.009,0.050
1764076401391328539,2025-11-25 18:43:21.389,23.541060167,87.294311167,84.80,0.009,0.050
1764076402373044205,2025-11-25 18:43:22.371,23.541067000,87.294318500,84.70,0.009,0.050
1764076403372568667,2025-11-25 18:43:23.370,23.541073000,87.294327000,84.70,0.009,0.050
1764076404373919852,2025-11-25 18:43:24.372,23.541077833,87.294336500,84.60,0.009,0.050
1764076405373385296,2025-11-25 18:43:25.371,23.541082000,87.294346833,84.60,0.009,0.050
1764076406373281388,2025-11-25 18:43:26.371,23.541085667,87.294356333,84.50,0.009,0.050
1764076407390889091,2025-11-25 18:43:27.389,23.541087167,87.294360333,84.50,0.009,0.050
1764076408372819739,2025-11-25 18:43:28.370,23.541086667,87.294361000,84.50,0.009,0.050
1764076409390693238,2025-11-25 18:43:29.389,23.541084833,87.294361333,84.50,0.009,0.050
1764076410374914663,2025-11-25 18:43:30.370,23.541083000,87.294362167,84.50,0.009,0.050
1764076411372636033,2025-11-25 18:43:31.370,23.541081500,87.294363167,84.50,0.009,0.050
1764076412373212607,2025-11-25 18:43:32.371,23.541080167,87.294364500,84.50,0.009,0.050
1764076413373947624,2025-11-25 18:43:33.372,23.541079167,87.294366167,84.40,0.009,0.050
1764076414372647031,2025-11-25 18:43:34.370,23.541078500,87.294367833,84.40,0.009,0.050
1764076415391170827,2025-11-25 18:43:35.389,23.541078500,87.294368000,84.40,0.009,0.050
1764076416391043086,2025-11-25 18:43:36.389,23.541079667,87.294361833,84.40,0.009,0.050
1764076417390448752,2025-11-25 18:43:37.389,23.541081833,87.294352333,84.40,0.009,0.050
1764076418374325251,2025-11-25 18:43:38.372,23.541084833,87.294342667,84.40,0.009,0.050
1764076419391092010,2025-11-25 18:43:39.389,23.541089000,87.294333333,84.40,0.009,0.050
1764076420373335324,2025-11-25 18:43:40.371,23.541094000,87.294324500,84.40,0.009,0.050
1764076421373066694,2025-11-25 18:43:41.371,23.541099667,87.294316500,84.40,0.009,0.050
1764076422373041526,2025-11-25 18:43:42.371,23.541105500,87.294309000,84.40,0.009,0.050
1764076423373788563,2025-11-25 18:43:43.371,23.541111333,87.294301667,84.40,0.009,0.050
1764076424372617099,2025-11-25 18:43:44.370,23.541117167,87.294294500,84.40,0.009,0.050
1764076425372477488,2025-11-25 18:43:45.370,23.541122333,87.294286833,84.40,0.009,0.050
1764076426372682413,2025-11-25 18:43:46.370,23.541127000,87.294278833,84.40,0.009,0.050
1764076427390830283,2025-11-25 18:43:47.389,23.541130500,87.294271833,84.40,0.009,0.050
1764076428373359801,2025-11-25 18:43:48.371,23.541135167,87.294264000,84.40,0.009,0.050
