Timestamp,Time,Roll,Pitch,Yaw,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1779273321434977756,2026-05-20 16:05:21.433,-2.068000,1.355000,254.510000,-0.314300,-0.096500,0.139600,-0.018078,-0.017893,0.351936,0.274000,0.188000,-10.195000
1779273321459973293,2026-05-20 16:05:21.458,-2.083000,1.349000,255.016000,-0.313200,-0.091600,0.144000,-0.015658,-0.018157,0.356628,0.273000,0.263000,-10.247000
1779273321485029738,2026-05-20 16:05:21.483,-2.095000,1.344000,255.529000,-0.315100,-0.092500,0.146000,-0.019910,-0.014449,0.358202,0.204000,0.263000,-10.143000
1779273321510007664,2026-05-20 16:05:21.508,-2.105000,1.346000,256.040000,-0.315900,-0.083700,0.142700,-0.014912,-0.008272,0.359971,0.243000,0.296000,-10.123000
1779273321534907071,2026-05-20 16:05:21.533,-2.115000,1.351000,256.551000,-0.317800,-0.085600,0.141500,-0.018217,-0.011504,0.362229,0.351000,0.242000,-10.208000
1779273321560017830,2026-05-20 16:05:21.558,-2.121000,1.352000,257.065000,-0.319500,-0.080700,0.144600,-0.014699,-0.012106,0.362166,0.237000,0.325000,-10.154000
1779273321584993238,2026-05-20 16:05:21.583,-2.128000,1.354000,257.582000,-0.319500,-0.077700,0.143500,-0.015582,-0.009124,0.360656,0.277000,0.360000,-10.107000
1779273321609903738,2026-05-20 16:05:21.608,-2.128000,1.361000,258.095000,-0.318500,-0.076800,0.144600,-0.009065,-0.006812,0.359793,0.217000,0.399000,-10.091000
1779273321634839534,2026-05-20 16:05:21.633,-2.128000,1.366000,258.603000,-0.321100,-0.069800,0.144400,-0.009884,-0.011553,0.358368,0.331000,0.300000,-10.147000
1779273321659930626,2026-05-20 16:05:21.658,-2.125000,1.367000,259.113000,-0.319400,-0.073800,0.144600,-0.005530,-0.013241,0.356812,0.258000,0.328000,-10.101000
1779273321684870386,2026-05-20 16:05:21.683,-2.122000,1.365000,259.615000,-0.321100,-0.068800,0.144400,-0.005571,-0.012923,0.351963,0.268000,0.308000,-10.126000
1779273321709996145,2026-05-20 16:05:21.708,-2.112000,1.367000,260.113000,-0.321900,-0.062000,0.138900,-0.001983,-0.011603,0.348453,0.229000,0.169000,-10.105000
