Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1779273428862899859,2026-05-20 16:07:08.862,23.541284167,87.294114167,84.50,0.009,0.050
1779273429862990451,2026-05-20 16:07:09.862,23.541276500,87.294119333,84.50,0.009,0.050
1779273430860434543,2026-05-20 16:07:10.859,23.541268833,87.294124500,84.50,0.009,0.050
1779273431855292746,2026-05-20 16:07:11.854,23.541261167,87.294129333,84.60,0.009,0.050
1779273432863314616,2026-05-20 16:07:12.862,23.541253667,87.294134667,84.60,0.009,0.050
1779273433858261430,2026-05-20 16:07:13.857,23.541246000,87.294139667,84.60,0.009,0.050
1779273434868608929,2026-05-20 16:07:14.867,23.541238333,87.294144667,84.60,0.009,0.050
1779273435855467225,2026-05-20 16:07:15.854,23.541230667,87.294149667,84.60,0.009,0.050
1779273436849524113,2026-05-20 16:07:16.848,23.541223000,87.294154667,84.60,0.009,0.050
1779273437858219928,2026-05-20 16:07:17.857,23.541215167,87.294159333,84.60,0.009,0.050
1779273438873224519,2026-05-20 16:07:18.872,23.541207500,87.294164167,84.60,0.009,0.050
1779273439855410463,2026-05-20 16:07:19.854,23.541199667,87.294169333,84.60,0.009,0.050
1779273440857326629,2026-05-20 16:07:20.856,23.541192000,87.294174500,84.60,0.009,0.050
1779273441856619814,2026-05-20 16:07:21.855,23.541184333,87.294179667,84.60,0.009,0.050
1779273442857642647,2026-05-20 16:07:22.856,23.541176500,87.294184833,84.60,0.009,0.050
1779273443859263350,2026-05-20 16:07:23.858,23.541169000,87.294190000,84.60,0.009,0.050
1779273444857724831,2026-05-20 16:07:24.856,23.541161333,87.294195167,84.60,0.009,0.050
1779273445849576719,2026-05-20 16:07:25.848,23.541153500,87.294200500,84.70,0.009,0.050
1779273446855723163,2026-05-20 16:07:26.854,23.541145667,87.294205667,84.70,0.009,0.050
1779273447855651255,2026-05-20 16:07:27.854,23.541138000,87.294211167,84.60,0.009,0.050
1779273448854795125,2026-05-20 16:07:28.853,23.541130167,87.294216333,84.60,0.009,0.050
1779273449864453383,2026-05-20 16:07:29.863,23.541122333,87.294221667,84.60,0.009,0.050
1779273450868367568,2026-05-20 16:07:30.867,23.541114667,87.294226667,84.60,0.009,0.050
1779273451857288586,2026-05-20 16:07:31.856,23.541106833,87.294231833,84.60,0.009,0.050
1779273452867516474,2026-05-20 16:07:32.866,23.541099000,87.294237000,84.60,0.009,0.050
1779273453858538122,2026-05-20 16:07:33.857,23.541091333,87.294242167,84.70,0.009,0.050
1779273454850527343,2026-05-20 16:07:34.849,23.541083667,87.294247333,84.70,0.009,0.050
1779273455856773843,2026-05-20 16:07:35.855,23.541076000,87.294252333,84.70,0.009,0.050
1779273456865696527,2026-05-20 16:07:36.864,23.541069333,87.294256667,84.70,0.009,0.050
1779273457857569175,2026-05-20 16:07:37.856,23.541066333,87.294258667,84.70,0.009,0.050
1779273458867833415,2026-05-20 16:07:38.867,23.541065167,87.294259167,84.70,0.009,0.050
1779273459866282174,2026-05-20 16:07:39.865,23.541064667,87.294259333,84.70,0.009,0.050
