Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1779273001853191706,2026-05-20 16:00:01.852,23.541168000,87.294055167,84.90,0.009,0.050
1779273002854567502,2026-05-20 16:00:02.853,23.541171167,87.294051167,85.00,0.009,0.050
1779273003853491149,2026-05-20 16:00:03.852,23.541172833,87.294049500,85.10,0.009,0.050
1779273004852344019,2026-05-20 16:00:04.851,23.541174167,87.294048667,85.20,0.009,0.050
1779273005854121111,2026-05-20 16:00:05.853,23.541175333,87.294048167,85.20,0.009,0.050
1779273006863808277,2026-05-20 16:00:06.862,23.541176833,87.294048333,85.20,0.009,0.050
1779273007853357480,2026-05-20 16:00:07.852,23.541181667,87.294051667,85.30,0.009,0.050
1779273008854033072,2026-05-20 16:00:08.853,23.541188500,87.294056833,85.30,0.009,0.050
1779273009854229849,2026-05-20 16:00:09.853,23.541195833,87.294061833,85.40,0.009,0.050
1779273010852365682,2026-05-20 16:00:10.851,23.541203333,87.294066667,85.40,0.009,0.050
1779273011853176644,2026-05-20 16:00:11.852,23.541210833,87.294071167,85.50,0.009,0.050
1779273012854481773,2026-05-20 16:00:12.853,23.541218333,87.294075833,85.50,0.009,0.050
1779273013846005958,2026-05-20 16:00:13.845,23.541226167,87.294080667,85.50,0.009,0.050
1779273014860953587,2026-05-20 16:00:14.860,23.541233833,87.294085500,85.60,0.009,0.050
1779273015859367327,2026-05-20 16:00:15.858,23.541241667,87.294090333,85.70,0.009,0.050
1779273016857264401,2026-05-20 16:00:16.856,23.541249500,87.294095333,85.70,0.009,0.050
1779273017853197178,2026-05-20 16:00:17.852,23.541257167,87.294100500,85.80,0.009,0.050
1779273018858918548,2026-05-20 16:00:18.858,23.541264833,87.294105667,85.80,0.009,0.050
1779273019853463269,2026-05-20 16:00:19.852,23.541272667,87.294111000,85.90,0.009,0.050
1779273020857585083,2026-05-20 16:00:20.856,23.541280333,87.294116000,85.90,0.009,0.050
1779273021853176250,2026-05-20 16:00:21.852,23.541287833,87.294121000,86.00,0.009,0.050
1779273022848331027,2026-05-20 16:00:22.847,23.541295500,87.294126167,86.00,0.009,0.050
1779273023854319304,2026-05-20 16:00:23.853,23.541302667,87.294130667,86.10,0.009,0.050
1779273024863202266,2026-05-20 16:00:24.862,23.541306000,87.294132500,86.10,0.009,0.050
1779273025865559655,2026-05-20 16:00:25.864,23.541306500,87.294133167,86.10,0.009,0.050
1779273026865537321,2026-05-20 16:00:26.864,23.541306000,87.294134000,86.10,0.009,0.050
1779273027856149579,2026-05-20 16:00:27.855,23.541305667,87.294135167,86.20,0.009,0.050
1779273028854313764,2026-05-20 16:00:28.853,23.541305500,87.294136500,86.20,0.009,0.050
1779273029855973263,2026-05-20 16:00:29.855,23.541307667,87.294134167,86.20,0.009,0.050
1779273030859107522,2026-05-20 16:00:30.858,23.541311667,87.294127667,86.20,0.009,0.050
1779273031850664392,2026-05-20 16:00:31.849,23.541315833,87.294120167,86.20,0.009,0.050
1779273032862648891,2026-05-20 16:00:32.861,23.541320000,87.294112333,86.20,0.009,0.050
1779273033854995113,2026-05-20 16:00:33.854,23.541324500,87.294104667,86.20,0.009,0.050
1779273034855102575,2026-05-20 16:00:34.854,23.541329167,87.294097000,86.20,0.009,0.050
1779273035861287519,2026-05-20 16:00:35.860,23.541334000,87.294089333,86.20,0.009,0.050
1779273036869488704,2026-05-20 16:00:36.868,23.541339000,87.294081667,86.20,0.009,0.050
1779273037853245925,2026-05-20 16:00:37.852,23.541344333,87.294074167,86.20,0.009,0.050
1779273038859670536,2026-05-20 16:00:38.858,23.541349667,87.294066667,86.20,0.009,0.050
1779273039858672294,2026-05-20 16:00:39.857,23.541355167,87.294059000,86.20,0.009,0.050
1779273040846495183,2026-05-20 16:00:40.845,23.541360500,87.294051333,86.10,0.009,0.050
1779273041855315867,2026-05-20 16:00:41.854,23.541365833,87.294043500,86.10,0.009,0.050
1779273042862618756,2026-05-20 16:00:42.861,23.541371167,87.294035500,86.00,0.009,0.050
1779273043854418829,2026-05-20 16:00:43.853,23.541376333,87.294027500,86.00,0.009,0.050
1779273044864950088,2026-05-20 16:00:44.864,23.541381500,87.294019500,85.90,0.009,0.050
1779273045859636457,2026-05-20 16:00:45.858,23.541386833,87.294011667,85.90,0.009,0.050
1779273046857676105,2026-05-20 16:00:46.856,23.541392167,87.294003833,85.90,0.009,0.050
1779273047860771790,2026-05-20 16:00:47.859,23.541397500,87.293996000,85.90,0.009,0.050
1779273048862464789,2026-05-20 16:00:48.861,23.541402667,87.293988500,85.80,0.009,0.050
1779273049849618937,2026-05-20 16:00:49.848,23.541405000,87.293985000,85.80,0.009,0.050
